"Codigo","Edad","Empleado","Estado Civil","Ocupacion","Genero","Horas por semana","Pais"
2691577,51,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
2691677,24,"Publico-Nacional","Soltero","Personal especializado","Male",40,"United-States"
2691777,22,"Privado","Soltero","Apoyo técnico","Female",40,"United-States"
2691877,28,"Privado","Soltero","Ejecutivo y Gerencial","Female",40,"United-States"
2691977,29,"Publico-Municipal","Divorciado","Servicios generales","Female",20,"United-States"
2692077,26,"Privado","Soltero","Servicios generales","Male",40,"United-States"
2692177,41,"Publico-Departamental","Soltero","Ejecutivo y Gerencial","Male",40,"United-States"
2692277,19,"Privado","Soltero","Ventas","Female",35,"United-States"
2692477,51,"Privado","Casado","Personal especializado","Male",50,"United-States"
2692577,29,,"Separado",,"Female",20,"United-States"
2692777,33,"Privado","Casado","Personal especializado","Male",40,"United-States"
2692877,19,"Privado","Soltero","Ventas","Female",8,"United-States"
2692977,67,,"Casado",,"Male",20,"United-States"
2693077,41,"Privado","Casado","Personal especializado","Male",45,"United-States"
2693177,29,"Publico-Departamental","Casado","Personal especializado","Male",40,"United-States"
2693277,28,"Privado","Casado","Personal administrativo","Male",40,"United-States"
2693377,25,"Privado","Soltero","Ejecutivo y Gerencial","Male",40,"United-States"
2693477,21,"Publico-Departamental","Soltero","Personal administrativo","Male",36,"United-States"
2693577,24,"Publico-Municipal","Soltero","Apoyo técnico","Male",50,"United-States"
2693677,48,"Privado","Divorciado","Servicios generales","Female",31,"United-States"
2693777,46,"Independiente","Casado","Personal especializado","Male",60,"United-States"
2693877,35,"Privado","Casado","Ventas","Male",50,"United-States"
2693977,35,"Publico-Departamental","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2694077,50,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2694277,45,"Privado","Casado","Ejecutivo y Gerencial","Male",40,"United-States"
2694377,62,"Publico-Municipal","Casado","Personal especializado","Female",40,"United-States"
2694477,39,"Publico-Municipal","Casado","Personal especializado","Male",45,"United-States"
2694577,33,"Publico-Municipal","Divorciado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2694677,22,"Privado","Soltero","Personal de aseo","Female",30,"United-States"
2694777,50,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",48,"United-States"
2694877,25,"Privado","Divorciado","Ejecutivo y Gerencial","Female",40,"United-States"
2694977,44,"Privado","Divorciado","Servicios generales","Female",40,"United-States"
2695077,26,"Privado","Casado","Transporte","Male",40,"United-States"
2695177,31,"Publico-Nacional","Divorciado","Ejecutivo y Gerencial","Female",50,"United-States"
2695277,56,"Privado","Casado","Ventas","Female",15,"United-States"
2695377,49,"Independiente","Casado","Ventas","Male",40,"United-States"
2695477,49,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2695577,46,"Privado","Viudo","Personal administrativo","Female",43,"United-States"
2695677,33,"Privado","Soltero","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2695777,25,"Privado","Soltero","Personal especializado","Female",30,"United-States"
2695877,40,"Privado","Divorciado","Ejecutivo y Gerencial","Female",40,"United-States"
2695977,72,,"Divorciado",,"Male",30,"United-States"
2696077,32,"Publico-Nacional","Soltero","Personal especializado","Male",10,"United-States"
2696177,44,"Privado","Casado","Transporte","Male",55,"United-States"
2696277,48,"Privado","Divorciado","Personal administrativo","Female",30,"United-States"
2696377,17,"Privado","Soltero","Ventas","Female",12,"United-States"
2696477,50,"Privado","Casado","Personal especializado","Female",36,"United-States"
2696577,61,"Privado","Casado","Personal administrativo","Female",34,"United-States"
2696677,22,"Publico-Municipal","Soltero","Personal de aseo","Male",40,"United-States"
2696777,17,"Privado","Soltero","Personal de aseo","Male",17,"United-States"
2696877,49,"Independiente","Casado","Personal especializado","Male",60,"United-States"
2696977,26,"Privado","Casado","Servicios generales","Male",50,"United-States"
2697077,19,"Publico-Nacional","Soltero","Personal especializado","Male",10,"United-States"
2697177,17,"Privado","Soltero","Servicios generales","Female",16,"United-States"
2697277,38,"Privado","Casado","Servicios generales","Male",40,"United-States"
2697377,34,"Publico-Municipal","Divorciado","Servicios de Telecomunicaciones","Male",40,"United-States"
2697477,51,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",50,"United-States"
2697577,48,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",42,"United-States"
2697677,63,"Privado","Casado","Personal especializado","Male",50,"United-States"
2697777,19,"Privado","Soltero","Personal de inspeccion ","Female",40,"United-States"
2697877,73,"Privado","Casado","Personal administrativo","Female",36,"United-States"
2697977,51,"Privado","Divorciado","Personal especializado","Female",43,"United-States"
2698177,54,"Privado","Casado","Personal especializado","Male",40,"United-States"
2698277,41,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2698377,65,,"Casado",,"Male",40,"United-States"
2698477,36,"Independiente","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
2698577,42,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2698677,38,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2698777,20,,"Soltero",,"Male",40,"United-States"
2698877,37,"Publico-Nacional","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
2698977,35,"Publico-Nacional","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2699077,51,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2699177,23,"Privado","Soltero","Personal administrativo","Female",40,"United-States"
2699277,27,"Publico-Nacional","Soltero","Personal especializado","Female",40,"United-States"
2699377,19,,"Soltero",,"Male",16,"United-States"
2699477,37,"Privado","Casado","Personal de inspeccion ","Male",42,"United-States"
2699577,29,"Privado","Casado","Personal de inspeccion ","Male",45,"United-States"
2699777,60,"Privado","Divorciado","Personal de inspeccion ","Male",40,"United-States"
2699877,22,"Privado","Soltero","Personal administrativo","Male",20,"United-States"
2699977,22,,"Soltero",,"Male",20,"United-States"
2700077,60,"Publico-Nacional","Viudo","Servicios generales","Female",37,"United-States"
2700177,35,"Privado","Separado","Servicios generales","Male",20,"United-States"
2700277,45,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
2700477,43,"Independiente","Casado","Ejecutivo y Gerencial","Male",70,"United-States"
2700577,32,"Publico-Nacional","Soltero","Personal administrativo","Female",38,"United-States"
2700677,35,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",42,"United-States"
2700777,32,"Privado","Divorciado","Servicios generales","Female",40,"United-States"
2700877,61,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2700977,40,"Publico-Nacional","Divorciado","Ejecutivo y Gerencial","Female",40,"United-States"
2701077,20,,"Soltero",,"Female",30,"United-States"
2701177,42,"Independiente","Casado","Ventas","Male",60,"United-States"
2701277,21,"Privado","Soltero","Ventas","Female",35,"United-States"
2701377,21,"Privado","Soltero","Ventas","Female",20,"United-States"
2701477,26,"Privado","Soltero","Ejecutivo y Gerencial","Female",40,"United-States"
2701577,36,"Publico-Nacional","Casado","Ejecutivo y Gerencial","Male",60,"United-States"
2701677,24,"Privado","Casado","Ventas","Male",40,"United-States"
2701777,47,"Privado","Casado","Ejecutivo y Gerencial","Male",57,"United-States"
2701877,51,"Privado","Divorciado","Apoyo técnico","Male",30,"United-States"
2701977,65,,"Viudo",,"Female",40,"United-States"
2702277,49,"Privado","Casado","Agricultura","Male",25,"United-States"
2702377,63,,"Casado",,"Male",40,"United-States"
2702477,58,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",48,"United-States"
2702577,61,"Privado","Divorciado","Personal de inspeccion ","Female",40,"United-States"
2702677,36,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",35,"United-States"
2702877,29,"Independiente","Casado","Mantenimiento y Reparaciones generales","Male",35,"United-States"
2702977,43,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
2703077,60,"Independiente","Divorciado","Ventas","Male",55,"United-States"
2703177,21,"Privado","Soltero","Ventas","Male",40,"United-States"
2703277,22,"Privado","Separado","Ventas","Female",40,"United-States"
2703377,33,"Privado","Casado","Ejecutivo y Gerencial","Male",65,"United-States"
2703577,37,"Privado","Soltero","Transporte","Male",46,"United-States"
2703677,35,"Privado","Casado","Personal administrativo","Female",40,"United-States"
2703777,17,"Privado","Soltero","Personal de seguridad","Male",30,"United-States"
2703877,37,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",60,"United-States"
2703977,22,,"Soltero",,"Female",45,"United-States"
2704077,28,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2704177,42,"Privado","Divorciado","Personal de inspeccion ","Female",40,"United-States"
2704377,26,"Privado","Soltero","Agricultura","Female",65,"United-States"
2704477,45,"Publico-Municipal","Casado","Servicios generales","Male",50,"United-States"
2704577,32,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",44,"United-States"
2704677,63,"Privado","Viudo","Personal administrativo","Female",43,"United-States"
2704877,36,"Privado","Casado","Ejecutivo y Gerencial","Male",55,"United-States"
2704977,45,"Publico-Nacional","Casado","Ejecutivo y Gerencial","Female",40,"United-States"
2705077,34,"Independiente","Casado","Personal especializado","Male",55,"United-States"
2705177,27,"Publico-Nacional","Soltero","Personal especializado","Male",60,"United-States"
2705277,20,,"Soltero",,"Female",20,"United-States"
2705377,47,"Independiente","Casado","Agricultura","Male",56,"United-States"
2705477,46,"Privado","Soltero","Servicios generales","Male",52,"United-States"
2705577,28,"Privado","Soltero","Personal de inspeccion ","Female",40,"United-States"
2705677,45,"Privado","Soltero","Personal de aseo","Male",40,"United-States"
2705877,32,"Independiente","Casado","Ejecutivo y Gerencial","Male",45,"United-States"
2705977,30,"Publico-Municipal","Casado","Personal administrativo","Female",40,"United-States"
2706177,58,"Publico-Nacional","Soltero","Ejecutivo y Gerencial","Female",43,"United-States"
2706277,45,"Privado","Divorciado","Personal de aseo","Male",30,"United-States"
2706377,76,"Independiente","Viudo","Transporte","Male",40,"United-States"
2706477,38,"Privado","Divorciado","Personal administrativo","Female",40,"United-States"
2706577,32,"Privado","Soltero","Ventas","Male",40,"United-States"
2706677,38,"Independiente","Divorciado","Agricultura","Male",50,"United-States"
2706777,30,"Privado","Soltero","Personal especializado","Female",36,"United-States"
2707077,27,"Publico-Nacional","Soltero","Personal especializado","Male",50,"United-States"
2707177,44,"Publico-Municipal","Casado","Agricultura","Male",30,"United-States"
2707277,35,"Privado","Casado","Ejecutivo y Gerencial","Male",50,"United-States"
2707477,51,"Privado","Casado","Ejecutivo y Gerencial","Female",10,"United-States"
2707577,42,"Publico-Municipal","Casado","Transporte","Male",40,"United-States"
2707677,40,"Independiente","Casado","Personal especializado","Male",50,"United-States"
2707777,45,"Privado","Casado","Personal de aseo","Male",40,"United-States"
2707877,55,"Privado","Divorciado","Mantenimiento y Reparaciones generales","Female",37,"United-States"
2707977,36,"Privado","Casado","Personal de inspeccion ","Male",40,"United-States"
2708077,57,"Publico-Departamental","Casado","Mantenimiento y Reparaciones generales","Male",40,"United-States"
2708177,27,"Privado","Divorciado","Apoyo técnico","Female",45,"United-States"
2708277,62,"Privado","Soltero","Personal de aseo","Male",40,"United-States"
2708377,29,"Privado","Casado","Ventas","Male",55,"United-States"
2708477,38,"Independiente","Soltero","Mantenimiento y Reparaciones generales","Male",30,"United-States"
2708577,29,"Privado","Casado","Mantenimiento y Reparaciones generales","Male",50,"United-States"
2708677,18,,"Soltero",,"Male",30,"United-States"
2708777,19,,"Soltero",,"Male",30,"United-States"
2708877,32,"Publico-Municipal","Soltero","Personal especializado","Female",40,"United-States"
2708977,34,"Privado","Soltero","Ejecutivo y Gerencial","Male",40,"United-States"
2709077,25,"Privado","Soltero","Personal especializado","Male",55,"United-States"
2709177,34,"Publico-Municipal","Soltero","Personal especializado","Male",35,"United-States"
