Codigo;Edad;Empleado;Estado Civil;Ocupacion;Genero;Horas por semana;Pais
2903077;45;Independiente;Casado;Ejecutivo y Gerencial;Masculino;72; 
2903177;38;Privado;Casado;Ejecutivo y Gerencial;Masculino;60;Cuba
2903477;22;Privado;Soltero;Servicios generales;Femenino;48; 
2904477;23;Privado;Soltero;Servicios generales;Masculino;35;Mexico
2907377;23;;Soltero;;Femenino;40;Mexico
2909977;37;Privado;Casado;Personal especializado;Masculino;50; 
2910577;25;Privado;Soltero;Servicios generales;Femenino;40; 
2913477;30;Privado;Casado;Personal de aseo;Masculino;40;Mexico
2915977;67;Practicante;Casado;Personal administrativo;Masculino;12;Filipinas
2918577;29;Publico-Municipal;Soltero;Personal administrativo;Masculino;40;Ecuador
2920877;25;Publico-Municipal;Soltero;Personal administrativo;Masculino;20;India
2921277;53;Publico-Municipal;Divorciado;Personal administrativo;Femenino;38;Republica Dominicana
2921377;26;Privado;Soltero;Personal de aseo;Masculino;40; 
2921977;20;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;EL Salvador
2925677;45;Independiente;Casado;Ejecutivo y Gerencial;Masculino;40; 
2927177;47;Privado;Separado;Ventas;Femenino;40;Mexico
2928577;27;Privado;Soltero;Personal de seguridad;Femenino;40;EL Salvador
2929177;22;Privado;Soltero;Ejecutivo y Gerencial;Masculino;40;España
2931277;31;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Vietnam
2932377;60;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2932477;46;Privado;Casado;Transporte;Masculino;50; 
2932677;20;;Soltero;;Femenino;15;Francia
2933477;25;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;30;Canada
2933977;45;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
2934477;18;Publico-Departamental;Soltero;Servicios generales;Masculino;15;Filipinas
2935477;43;Privado;Casado;Personal de inspeccion ;Femenino;40;Grecia
2935877;50;Privado;Casado;Ejecutivo y Gerencial;Masculino;40; 
2937277;24;Privado;Soltero;Transporte;Femenino;40;Mexico
2937577;23;Privado;Soltero;Servicios generales;Masculino;66;Ecuador
2937877;42;Privado;Casado;Personal de aseo;Masculino;40; 
2937977;22;Privado;Soltero;Personal de inspeccion ;Masculino;40;Mexico
2939477;47;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;60;Japon
2940277;60;Privado;Casado;Ventas;Masculino;40; 
2941477;54;Privado;Casado;Servicios generales;Masculino;40;Mexico
2941977;33;Privado;Casado;Personal de aseo;Masculino;40;Mexico
2942177;35;Privado;Casado;Apoyo técnico;Masculino;38;Jamaica
2943877;43;Privado;Casado;Transporte;Masculino;40;Yugoslavia
2944177;45;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40; 
2944377;21;Privado;Casado;Servicios generales;Masculino;40;Inglaterra
2944877;27;;Casado;;Masculino;20;Mexico
2945877;19;Privado;Soltero;Personal de aseo;Masculino;55;Mexico
2946777;64;Privado;Casado;Agricultura;Masculino;25;Francia
2948577;28;Publico-Nacional;Casado;Ejecutivo y Gerencial;Masculino;40;Jamaica
2948977;36;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;70;España
2952477;50;Privado;Casado;Personal especializado;Masculino;37; 
2952677;37;Publico-Departamental;Casado;Personal administrativo;Masculino;40;Filipinas
2952777;51;Privado;Casado;Servicios generales;Masculino;40;EL Salvador
2954877;40;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;China
2955377;34;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Filipinas
2959377;38;Privado;Casado;Ejecutivo y Gerencial;Masculino;40; 
2959577;81;Independiente;Viudo;Ventas;Masculino;45;Mexico
2961577;25;;Soltero;;Femenino;35;Canada
2962677;25;Privado;Soltero;Servicios generales;Femenino;24;Jamaica
2963277;31;Privado;Casado;Apoyo técnico;Masculino;40;India
2963477;30;Privado;Soltero;Personal administrativo;Masculino;40;Vietnam
2964877;42;Privado;Casado;Ejecutivo y Gerencial;Masculino;40;Puerto Rico
2966877;58;Privado;Casado;Personal de inspeccion ;Masculino;50;Mexico
2968177;64;Publico-Municipal;Divorciado;Servicios generales;Femenino;45; 
2968377;38;Privado;Divorciado;Servicios generales;Femenino;60; 
2968677;45;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2970977;30;Privado;Casado;Ventas;Masculino;40;Mexico
2971877;49;Publico-Municipal;Casado;Personal administrativo;Masculino;40;Italia
2972177;30;Privado;Soltero;Personal de seguridad;Femenino;40;Guatemala
2972977;32;Privado;Casado;Personal especializado;Masculino;40;India
2973377;44;Privado;Casado;Servicios generales;Masculino;25;Mexico
2973977;31;Independiente;Soltero;Ventas;Masculino;40; 
2974777;57;Independiente;Viudo;Mantenimiento y Reparaciones generales;Femenino;45;Colombia
2976877;33;Privado;Casado;Ventas;Masculino;40;Mexico
2977877;26;Privado;Casado;Mantenimiento y Reparaciones generales;Femenino;40; 
2978777;41;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40; 
2979777;44;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
2985477;51;Privado;Separado;Personal de inspeccion ;Femenino;40;Mexico
2985677;61;Publico-Municipal;Casado;Servicios generales;Masculino;40;Mexico
2987577;63;Publico-Municipal;Casado;Transporte;Masculino;40;Cuba
2987777;19;Privado;Soltero;Personal de inspeccion ;Masculino;40;Mexico
2988977;25;Privado;Soltero;Personal especializado;Masculino;45; 
2990577;20;Privado;Casado;Agricultura;Masculino;40;Mexico
2991777;43;Privado;Divorciado;Personal especializado;Femenino;24;Peru
2991877;33;Privado;Soltero;Apoyo técnico;Masculino;40;Filipinas
2992877;42;Privado;Casado;Personal de aseo;Masculino;30;Mexico
2993777;29;Privado;Casado;Personal de aseo;Femenino;14;Filipinas
2994877;38;Privado;Casado;Agricultura;Masculino;54;Mexico
2996877;19;;Soltero;;Masculino;35;EL Salvador
2997077;48;Privado;Soltero;Servicios generales;Femenino;32;Colombia
2997377;47;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Republica Dominicana
2998277;54;Independiente;Casado;Ejecutivo y Gerencial;Masculino;40; 
2999677;30;Privado;Soltero;Apoyo técnico;Masculino;45;Nicaragua
2999777;48;Privado;Casado;Servicios generales;Masculino;56;Filipinas
3001177;47;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40; 
3003377;24;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;60;Canada
3006577;23;Privado;Soltero;Personal administrativo;Femenino;24;Grecia
3006677;36;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;50;EL Salvador
3007077;38;Publico-Municipal;Divorciado;Personal especializado;Masculino;40;Jamaica
3008977;59;Publico-Nacional;Soltero;Ejecutivo y Gerencial;Femenino;40;Peru
3010677;51;Privado;Soltero;Agricultura;Masculino;60; 
3011177;46;Privado;Casado;Personal especializado;Masculino;40; 
3011277;41;Publico-Departamental;Casado;Personal especializado;Masculino;50;India
3011577;47;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
3011877;42;Privado;Casado;Personal de inspeccion ;Masculino;40;Mexico
3013677;22;Privado;Soltero;Mantenimiento y Reparaciones generales;Femenino;40;Vietnam
3015377;48;Privado;Casado;Personal especializado;Masculino;40;India
3016277;34;Privado;Separado;Personal de inspeccion ;Femenino;35;Republica Dominicana
3017177;40;Privado;Casado;Servicios generales;Masculino;40; 
3019077;64;Privado;Soltero;Ventas;Femenino;40;Peru
3019677;31;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Italia
3020177;36;Privado;Casado;Servicios generales;Femenino;2;España
3023177;20;Privado;Soltero;Servicios generales;Femenino;15; 
3027377;23;Privado;Casado;Personal de aseo;Femenino;30;EL Salvador
3027577;51;Independiente;Soltero;Ventas;Masculino;40; 
3027777;28;Privado;Soltero;Ejecutivo y Gerencial;Femenino;40; 
3028077;29;Privado;Soltero;Personal especializado;Masculino;50;Inglaterra
3028677;41;Privado;Casado;Personal de aseo;Masculino;40;Guatemala
3028977;40;Privado;Separado;Ejecutivo y Gerencial;Femenino;40;Canada
3029077;24;Privado;Soltero;Ejecutivo y Gerencial;Femenino;40;Filipinas
3030077;42;Privado;Divorciado;Mantenimiento y Reparaciones generales;Masculino;40;Puerto Rico
3030277;23;Privado;Casado;Personal de inspeccion ;Femenino;40;Vietnam
3030377;28;Privado;Casado;Personal administrativo;Masculino;40; 
3032377;28;Privado;Casado;Personal de aseo;Femenino;30;Ecuador
3032677;61;Privado;Casado;Personal de aseo;Masculino;40;Filipinas
3032777;56;Publico-Departamental;Casado;Personal administrativo;Masculino;40;Mexico
3033077;29;Privado;Casado;Personal de aseo;Masculino;40; 
3033577;20;;Soltero;;Masculino;40;EL Salvador
3033977;33;Publico-Nacional;Casado;Personal especializado;Masculino;50;Hingria
3034777;47;Privado;Casado;Personal administrativo;Femenino;40;Hungria
3034877;39;Independiente;Casado;Ejecutivo y Gerencial;Masculino;50;España
3036277;36;Publico-Nacional;Casado;Servicios generales;Masculino;40;Mexico
3037077;20;;Soltero;;Femenino;18; 
3037777;45;Privado;Viudo;Ventas;Femenino;40;Cuba
3039077;61;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
3041377;41;;Casado;;Masculino;32;Mexico
3043877;28;Privado;Soltero;Servicios generales;Masculino;40;Mexico
3044477;28;Privado;Soltero;Apoyo técnico;Masculino;30;Jamaica
3045677;32;Privado;Casado;Personal de inspeccion ;Masculino;40;Filipinas
3047777;37;Privado;Casado;Ejecutivo y Gerencial;Masculino;60;Cuba
3048477;20;Privado;Soltero;Personal de aseo;Masculino;30;Guatemala
3049977;20;Privado;Soltero;Servicios generales;Masculino;33;EL Salvador
3050277;21;Privado;Soltero;Servicios generales;Masculino;42;EL Salvador
3050677;23;Privado;Soltero;Servicios generales;Femenino;48;EL Salvador
3051177;23;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
3051877;23;Privado;Soltero;Servicios generales;Femenino;40;Republica Dominicana
3052177;21;Privado;Soltero;Personal de inspeccion ;Femenino;40;Peru
3052977;44;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Haiti
3053477;50;Independiente;Casado;Servicios generales;Masculino;60;España
3054477;22;Privado;Soltero;Ejecutivo y Gerencial;Masculino;40;Yugoslavia
3055977;61;;Casado;;Masculino;20;Mexico
3058377;34;Privado;Casado;Personal de inspeccion ;Masculino;40; 
3058877;22;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;35;Mexico
3061277;32;Privado;Soltero;Servicios generales;Femenino;40;Jamaica
3062477;72;;Casado;;Masculino;32;Canada
3063577;21;Privado;Soltero;Servicios generales;Masculino;35;Italia
3063977;25;Independiente;Casado;Ventas;Masculino;60; 
3065777;24;Privado;Soltero;Servicios generales;Femenino;40; 
3067177;50;Privado;Casado;Servicios generales;Femenino;35; 
3070177;60;Publico-Municipal;Casado;Personal especializado;Masculino;40; 
3072277;23;Privado;Soltero;Servicios generales;Masculino;35;Mexico
3073377;26;Privado;Soltero;Personal administrativo;Femenino;40;Hingria
3073677;42;Privado;Casado;Personal administrativo;Femenino;40;Filipinas
3074477;21;Privado;Soltero;Personal administrativo;Femenino;20;Cuba
3076377;38;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Polonia
3077077;45;Publico-Municipal;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
3077477;38;Publico-Departamental;Casado;Personal especializado;Masculino;40; 
3078477;36;Privado;Casado;Personal especializado;Masculino;45;Ecuador
3078577;57;;Casado;;Masculino;5;Colombia
3080377;33;Privado;Casado;Ventas;Masculino;40;Japon
3080577;41;Privado;Casado;Ventas;Masculino;50;Mexico
3082277;41;Privado;Casado;Servicios generales;Masculino;40; 
3083477;25;Privado;Casado;Personal administrativo;Femenino;37;India
3084277;37;Privado;Casado;Transporte;Masculino;40;Cuba
3085777;57;Privado;Casado;Personal de aseo;Masculino;40;Portugal
3086477;46;Privado;Separado;Servicios generales;Femenino;45;Jamaica
3087277;26;Privado;Soltero;Personal especializado;Masculino;20;India
3088277;20;Privado;Soltero;Personal administrativo;Masculino;30;Nicaragua
3089377;52;Privado;Separado;Personal de inspeccion ;Femenino;40;Cuba
3090377;18;Privado;Soltero;Servicios generales;Masculino;15; 
3090777;39;Independiente;Casado;Agricultura;Masculino;40;Cuba
3092177;21;Privado;Casado;Servicios generales;Femenino;50;Mexico
3092377;49;Independiente;Casado;Ejecutivo y Gerencial;Masculino;60; 
3092577;39;Privado;Soltero;Servicios generales;Masculino;40;Mexico
3094277;34;Privado;Casado;Personal especializado;Masculino;60;Filipinas
3097077;51;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Canada
3097677;40;Privado;Casado;Personal especializado;Masculino;45;Hingria
3099277;34;Privado;Casado;Agricultura;Masculino;40;Mexico
3099977;30;Privado;Casado;Personal administrativo;Femenino;40;Mexico
3100377;19;Privado;Soltero;Ventas;Masculino;35;Mexico
3100477;35;Privado;Casado;Ventas;Masculino;50;Iran
3103477;55;Privado;Casado;Transporte;Masculino;40;Jamaica
3103977;33;Privado;Separado;Personal especializado;Femenino;40;Jamaica
3104577;57;Privado;Casado;Servicios generales;Masculino;40;Italia
3104877;45;Privado;Casado;Personal especializado;Masculino;40;China
3105877;33;Privado;Soltero;Personal administrativo;Femenino;35;Puerto Rico
3106177;30;Privado;Casado;Personal administrativo;Femenino;40;Filipinas
3106277;22;;Soltero;;Masculino;40;China
3108077;26;Privado;Soltero;Ejecutivo y Gerencial;Masculino;60;Vietnam
3108277;50;Privado;Casado;Servicios generales;Femenino;34;Mexico
3108977;23;Privado;Soltero;Agricultura;Masculino;36;Mexico
3109077;23;Privado;Soltero;Ejecutivo y Gerencial;Masculino;30; 
3110377;27;Privado;Soltero;Personal de seguridad;Femenino;24;Mexico
3112977;56;Publico-Municipal;Casado;Personal especializado;Masculino;35; 
3114277;53;Privado;Divorciado;Servicios generales;Femenino;40;Republica Dominicana
3115077;52;Independiente;Casado;Ejecutivo y Gerencial;Masculino;60;Cuba
3115477;53;Independiente;Separado;Mantenimiento y Reparaciones generales;Masculino;40;Polonia
3118677;45;Privado;Casado;Personal especializado;Masculino;45;China
3120377;27;Privado;Casado;Servicios generales;Masculino;40;Polonia
3120877;48;Privado;Casado;Personal especializado;Masculino;45;Italia
3124377;36;Privado;Casado;Personal de aseo;Masculino;40;Italia
3124477;45;Privado;Casado;Ejecutivo y Gerencial;Masculino;60;China
3124877;53;;Casado;;Femenino;40;Italia
3125977;27;Privado;Separado;Personal de inspeccion ;Masculino;35;Mexico
3126977;43;Privado;Soltero;Personal especializado;Masculino;66;Francia
3127377;39;Privado;Casado;Personal especializado;Masculino;48;Filipinas
3129377;26;Privado;Divorciado;Agricultura;Masculino;40;Filipinas
3130377;60;Privado;Casado;Personal administrativo;Masculino;50;España
3130677;46;Privado;Casado;Personal de inspeccion ;Femenino;40;Colombia
3132877;38;Publico-Nacional;Casado;Personal especializado;Masculino;60;India
3133377;29;Privado;Casado;Personal de inspeccion ;Femenino;40;Mexico
3133777;39;Privado;Casado;Personal especializado;Masculino;60; 
3133977;46;Privado;Divorciado;Personal especializado;Masculino;45;Inglaterra
3135877;23;Privado;Casado;Personal especializado;Masculino;50;India
3136077;28;Privado;Soltero;Ejecutivo y Gerencial;Femenino;45; 
3136977;27;Independiente;Casado;Transporte;Masculino;50;Ecuador
3137777;57;Privado;Casado;Personal de aseo;Masculino;40;Italia
3137877;40;Privado;Casado;Personal administrativo;Femenino;40;Filipinas
3138577;38;Privado;Viudo;Servicios generales;Femenino;45;Haiti
3138877;34;Publico-Nacional;Casado;Apoyo técnico;Femenino;25; 
3139777;23;Privado;Soltero;Ejecutivo y Gerencial;Masculino;45; 
3141977;41;Privado;Casado;Personal administrativo;Masculino;40;Filipinas
3142977;21;Privado;Soltero;Servicios generales;Masculino;40;Mexico
3143077;26;Privado;Soltero;Mantenimiento y Reparaciones generales;Masculino;37;España
3145877;40;Privado;Divorciado;Apoyo técnico;Masculino;30;Guatemala
3146777;24;Privado;Soltero;Personal de seguridad;Femenino;32;EL Salvador
3146977;35;Privado;Casado;Personal especializado;Masculino;40; 
3147277;27;Privado;Casado;Ventas;Masculino;35;Mexico
3147777;45;Privado;Soltero;Servicios generales;Masculino;10;Mexico
3148777;41;Privado;Casado;Personal especializado;Femenino;35;Haiti
3149277;39;Privado;Casado;Personal administrativo;Masculino;40;Filipinas
3150777;48;Privado;Separado;Personal administrativo;Femenino;40;Filipinas
3151077;22;Privado;Casado;Servicios generales;Masculino;40;EL Salvador
3151277;31;Privado;Casado;Personal especializado;Masculino;40;China
3151977;38;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Mexico
3152077;29;Privado;Casado;Ejecutivo y Gerencial;Masculino;52;Yugoslavia
3153777;29;;Casado;;Femenino;42;Haiti
3155677;29;Privado;Casado;Personal de inspeccion ;Masculino;40; 
3159377;59;Privado;Casado;Apoyo técnico;Masculino;40;Iran
3159777;39;Privado;Casado;Personal especializado;Masculino;40;Filipinas
3161777;28;Privado;Soltero;Servicios generales;Masculino;48;Mexico
3163577;29;Privado;Casado;Servicios generales;Masculino;25;Filipinas
3163877;31;Publico-Municipal;Soltero;Personal especializado;Masculino;40; 
3164277;26;Privado;Soltero;Servicios generales;Femenino;30; 
3164577;29;Privado;Soltero;Personal administrativo;Masculino;40;Mexico
3167377;27;Privado;Soltero;Agricultura;Masculino;40;Mexico
3167477;41;Privado;Casado;Personal administrativo;Masculino;35;Filipinas
3168777;47;Privado;Viudo;Transporte;Femenino;25;Peru
3170277;36;Privado;Soltero;Transporte;Masculino;45; 
3170377;36;Privado;Casado;Mantenimiento y Reparaciones generales;Masculino;40;Italia
3175277;22;;Soltero;;Femenino;15;España
3175877;34;Privado;Soltero;Personal administrativo;Femenino;35;Japon
